model_size,checkpoint_step,n_words_correlated,layer_num,method,id
70m,4000,4,2,pca,1.0
70m,4000,4,2,pr,2.0155508539503404
70m,4000,4,2,2nn,14.977539401000865
70m,4000,4,3,mle,18.55767197483519
70m,4000,4,3,pca,2.0
70m,4000,4,3,pr,2.355648059499634
70m,4000,4,3,2nn,15.498281185412187
70m,4000,4,4,mle,15.88890178168182
70m,4000,4,4,pca,21.0
70m,4000,4,4,pr,14.903496027924062
70m,4000,4,4,2nn,12.52040065303881
70m,4000,4,5,mle,15.156196639026165
70m,4000,4,5,pca,59.0
70m,4000,4,5,pr,43.73541820499148
70m,4000,4,5,2nn,13.075102395308727
70m,8000,1,0,mle,22.874663798424653
70m,8000,1,0,pca,35.0
70m,8000,1,0,pr,26.66837669652857
70m,8000,1,0,2nn,23.916316149134182
70m,8000,1,1,mle,24.315526322460205
70m,8000,1,1,pca,10.0
70m,8000,1,1,pr,8.692005127404741
70m,8000,1,1,2nn,25.529226877756823
70m,8000,1,2,mle,25.04430608126109
70m,8000,1,2,pca,1.0
70m,8000,1,2,pr,1.4650134852282637
70m,8000,1,2,2nn,26.753086244373048
70m,8000,1,3,mle,28.127321622184343
70m,8000,1,3,pca,1.0
70m,8000,1,3,pr,1.5353178370039466
70m,8000,1,3,2nn,30.03096695964247
70m,8000,1,4,mle,32.30580158374639
70m,8000,1,4,pca,7.0
70m,8000,1,4,pr,7.088329521471692
70m,8000,1,4,2nn,34.104757638766664
70m,8000,1,5,mle,35.12928090256417
70m,8000,1,5,pca,73.0
70m,8000,1,5,pr,61.13564551082016
70m,8000,1,5,2nn,35.63111406001455
70m,8000,2,0,mle,19.690196126137906
70m,8000,2,0,pca,34.0
70m,8000,2,0,pr,26.22795896149135
70m,8000,2,0,2nn,18.322516893125368
70m,8000,2,1,mle,21.39671327711984
70m,8000,2,1,pca,12.0
70m,8000,2,1,pr,9.95129842594188
70m,8000,2,1,2nn,21.025469059095325
70m,8000,2,2,mle,23.10547434863263
70m,8000,2,2,pca,1.0
70m,8000,2,2,pr,1.5138532675732348
70m,8000,2,2,2nn,23.80990493601373
70m,8000,2,3,mle,25.548282415320887
70m,8000,2,3,pca,1.0
70m,8000,2,3,pr,1.5891195631605377
70m,8000,2,3,2nn,26.510116232960304
70m,8000,2,4,mle,25.803932644620307
70m,8000,2,4,pca,9.0
70m,8000,2,4,pr,7.798121983328276
70m,8000,2,4,2nn,24.987056757074864
70m,8000,2,5,mle,25.26585902855375
70m,8000,2,5,pca,71.0
